     I  COEFFICIENT            ORDER EXPONENTS
     1  0.2439605836389290       0   0 0  0 0  0
     2  -7.173061556736513       1   0 0  0 0  1
     3   14.21943305499892       2   0 0  0 0  2
     4  -54.16470118419009       3   0 0  0 0  3
     -------------------------------------------
